type,verb,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,rating.response,rating.rt,date,frameRate,expName,participant,
leg,PACE,Arm,arm,0,21,21,52,0,1,1,1,1,6.653,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,PACE,,,0,21,21,52,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,THROW,Leg,leg,0,22,22,36,0,0,0,0,1,3.112,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,THROW,Arm,arm,0,22,22,36,0,1,1,1,7,1.706,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,THROW,,,0,22,22,36,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,WIPE,Leg,leg,0,23,23,39,0,0,0,0,1,4.404,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,WIPE,Arm,arm,0,23,23,39,0,1,1,1,7,4.675,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,WIPE,,,0,23,23,39,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,HUG,Leg,leg,0,24,24,15,0,0,0,0,1,5.56,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,HUG,Arm,arm,0,24,24,15,0,1,1,1,7,2.411,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,HUG,,,0,24,24,15,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STAND,Leg,leg,0,25,25,63,0,0,0,0,7,4.253,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STAND,Arm,arm,0,25,25,63,0,1,1,1,1,4.792,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STAND,,,0,25,25,63,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SQUAT,Leg,leg,0,26,26,62,0,0,0,0,7,4.751,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SQUAT,Arm,arm,0,26,26,62,0,1,1,1,1,3.634,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SQUAT,,,0,26,26,62,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,POKE,Leg,leg,0,27,27,22,0,0,0,0,1,5.661,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,POKE,Arm,arm,0,27,27,22,0,1,1,1,7,3.384,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,POKE,,,0,27,27,22,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SKIP,Leg,leg,0,28,28,58,0,0,0,0,7,4.89,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SKIP,Arm,arm,0,28,28,58,0,1,1,1,4,2.428,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SKIP,,,0,28,28,58,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,KNEEL,Leg,leg,0,29,29,48,0,0,0,0,7,3.951,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,KNEEL,Arm,arm,0,29,29,48,0,1,1,1,1,2.528,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,KNEEL,,,0,29,29,48,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,STAB,Leg,leg,0,30,30,34,0,0,0,0,1,3.109,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,STAB,Arm,arm,0,30,30,34,0,1,1,1,7,3.03,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,STAB,,,0,30,30,34,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,WADE,Leg,leg,0,31,31,76,0,0,0,0,7,4.907,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,WADE,Arm,arm,0,31,31,76,0,1,1,1,1,1.69,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,WADE,,,0,31,31,76,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STEP,Leg,leg,0,32,32,64,0,0,0,0,7,6.166,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STEP,Arm,arm,0,32,32,64,0,1,1,1,1,4.237,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STEP,,,0,32,32,64,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SLIP,Leg,leg,0,33,33,59,0,0,0,0,7,6.718,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SLIP,Arm,arm,0,33,33,59,0,1,1,1,2,2.54,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SLIP,,,0,33,33,59,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,KNOCK,Leg,leg,0,34,34,16,0,0,0,0,2,6.349,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,KNOCK,Arm,arm,0,34,34,16,0,1,1,1,7,4.591,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,KNOCK,,,0,34,34,16,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,GRAB,Leg,leg,0,35,35,11,0,0,0,0,1,9.669,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,GRAB,Arm,arm,0,35,35,11,0,1,1,1,7,2.779,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,GRAB,,,0,35,35,11,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PUSH,Leg,leg,0,36,36,26,0,0,0,0,2,8.446,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PUSH,Arm,arm,0,36,36,26,0,1,1,1,7,5.85,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PUSH,,,0,36,36,26,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PINCH,Leg,leg,0,37,37,20,0,0,0,0,1,4.772,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PINCH,Arm,arm,0,37,37,20,0,1,1,1,7,2.964,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PINCH,,,0,37,37,20,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,CARVE,Leg,leg,0,38,38,1,0,0,0,0,1,3.897,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,CARVE,Arm,arm,0,38,38,1,0,1,1,1,7,2.308,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,CARVE,,,0,38,38,1,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PAT,Leg,leg,0,39,39,18,0,0,0,0,1,3.717,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PAT,Arm,arm,0,39,39,18,0,1,1,1,7,1.942,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PAT,,,0,39,39,18,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,LIMP,Leg,leg,0,40,40,50,0,0,0,0,7,3.951,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,LIMP,Arm,arm,0,40,40,50,0,1,1,1,1,2.78,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,LIMP,,,0,40,40,50,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,KICK,Leg,leg,0,41,41,47,0,0,0,0,7,5.779,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,KICK,Arm,arm,0,41,41,47,0,1,1,1,1,2.578,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,KICK,,,0,41,41,47,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SCRATCH,Leg,leg,0,42,42,29,0,0,0,0,1,4.134,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SCRATCH,Arm,arm,0,42,42,29,0,1,1,1,7,2.929,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SCRATCH,,,0,42,42,29,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SLAP,Leg,leg,0,43,43,32,0,0,0,0,1,3.029,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SLAP,Arm,arm,0,43,43,32,0,1,1,1,7,2.192,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SLAP,,,0,43,43,32,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SKATE,Leg,leg,0,44,44,57,0,0,0,0,7,5.024,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SKATE,Arm,arm,0,44,44,57,0,1,1,1,1,3.384,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SKATE,,,0,44,44,57,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,HACK,Leg,leg,0,45,45,14,0,0,0,0,1,5.796,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,HACK,Arm,arm,0,45,45,14,0,1,1,1,7,2.176,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,HACK,,,0,45,45,14,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SCOOP,Leg,leg,0,46,46,28,0,0,0,0,1,5.544,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SCOOP,Arm,arm,0,46,46,28,0,1,1,1,7,2.243,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SCOOP,,,0,46,46,28,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SPRINT,Leg,leg,0,47,47,61,0,0,0,0,7,6.7,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SPRINT,Arm,arm,0,47,47,61,0,1,1,1,2,6.502,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,SPRINT,,,0,47,47,61,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,BRUSH,Leg,leg,0,48,48,0,0,0,0,0,1,3.496,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,BRUSH,Arm,arm,0,48,48,0,0,1,1,1,7,2.963,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,BRUSH,,,0,48,48,0,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,FOLD,Leg,leg,0,49,49,9,0,0,0,0,1,9.67,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,FOLD,Arm,arm,0,49,49,9,0,1,1,1,7,3.064,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,FOLD,,,0,49,49,9,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,LEAP,Leg,leg,0,50,50,49,0,0,0,0,7,9.653,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,LEAP,Arm,arm,0,50,50,49,0,1,1,1,1,2.595,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,LEAP,,,0,50,50,49,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,CLEAN,Leg,leg,0,51,51,5,0,0,0,0,1,5.561,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,CLEAN,Arm,arm,0,51,51,5,0,1,1,1,7,3.266,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,CLEAN,,,0,51,51,5,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PLUCK,Leg,leg,0,52,52,21,0,0,0,0,1,3.934,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PLUCK,Arm,arm,0,52,52,21,0,1,1,1,7,1.521,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PLUCK,,,0,52,52,21,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,WASH,Leg,leg,0,53,53,37,0,0,0,0,1,5.93,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,WASH,Arm,arm,0,53,53,37,0,1,1,1,7,3.434,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,WASH,,,0,53,53,37,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,CLAP,Leg,leg,0,54,54,4,0,0,0,0,1,4.119,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,CLAP,Arm,arm,0,54,54,4,0,1,1,1,7,3.82,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,CLAP,,,0,54,54,4,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,GESTURE,Leg,leg,0,55,55,10,0,0,0,0,1,2.809,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,GESTURE,Arm,arm,0,55,55,10,0,1,1,1,7,1.487,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,GESTURE,,,0,55,55,10,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,HIKE,Leg,leg,0,56,56,43,0,0,0,0,7,4.438,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,HIKE,Arm,arm,0,56,56,43,0,1,1,1,1,1.808,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,HIKE,,,0,56,56,43,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,WANDER,Leg,leg,0,57,57,78,0,0,0,0,6,8.83,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,WANDER,Arm,arm,0,57,57,78,0,1,1,1,1,2.896,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,WANDER,,,0,57,57,78,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SIGN,Leg,leg,0,58,58,31,0,0,0,0,1,4.488,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SIGN,Arm,arm,0,58,58,31,0,1,1,1,7,1.925,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SIGN,,,0,58,58,31,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PUNCH,Leg,leg,0,59,59,25,0,0,0,0,1,3.229,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PUNCH,Arm,arm,0,59,59,25,0,1,1,1,7,1.606,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,PUNCH,,,0,59,59,25,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,GLIDE,Leg,leg,0,60,60,42,0,0,0,0,6,8.093,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,GLIDE,Arm,arm,0,60,60,42,0,1,1,1,1,2.226,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,GLIDE,,,0,60,60,42,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,WOBBLE,Leg,leg,0,61,61,79,0,0,0,0,7,5.307,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,WOBBLE,Arm,arm,0,61,61,79,0,1,1,1,2,2.425,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,WOBBLE,,,0,61,61,79,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,CATCH,Leg,leg,0,62,62,2,0,0,0,0,1,3.615,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,CATCH,Arm,arm,0,62,62,2,0,1,1,1,7,1.891,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,CATCH,,,0,62,62,2,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,HOP,Leg,leg,0,63,63,44,0,0,0,0,7,4.488,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,HOP,Arm,arm,0,63,63,44,0,1,1,1,1,1.657,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
