type,verb,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,rating.response,rating.rt,date,frameRate,expName,participant,
arm,KNOCK,Leg,leg,0,72,72,16,0,1,1,1,1,1.784,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
arm,KNOCK,,,0,72,72,16,,,,,,,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
leg,STAND,Arm,arm,0,73,73,63,0,0,0,0,1,4.241,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
leg,STAND,Leg,leg,0,73,73,63,0,1,1,1,7,3.592,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
leg,STAND,,,0,73,73,63,,,,,,,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
arm,NIP,Arm,arm,0,74,74,17,0,0,0,0,1,8.307,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
arm,NIP,Leg,leg,0,74,74,17,0,1,1,1,1,0.876,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
arm,NIP,,,0,74,74,17,,,,,,,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
leg,LIMP,Arm,arm,0,75,75,50,0,0,0,0,1,3.759,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
leg,LIMP,Leg,leg,0,75,75,50,0,1,1,1,6,2.707,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
leg,LIMP,,,0,75,75,50,,,,,,,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
arm,GRASP,Arm,arm,0,76,76,12,0,0,0,0,7,2.194,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
arm,GRASP,Leg,leg,0,76,76,12,0,1,1,1,1,1.395,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
arm,GRASP,,,0,76,76,12,,,,,,,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
arm,GRIP,Arm,arm,0,77,77,13,0,0,0,0,6,4.08,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
arm,GRIP,Leg,leg,0,77,77,13,0,1,1,1,1,3.424,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
arm,GRIP,,,0,77,77,13,,,,,,,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
leg,LEAP,Arm,arm,0,78,78,49,0,0,0,0,2,2.749,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
leg,LEAP,Leg,leg,0,78,78,49,0,1,1,1,7,2.136,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
leg,LEAP,,,0,78,78,49,,,,,,,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
arm,SLAP,Arm,arm,0,79,79,32,0,0,0,0,7,5.505,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
arm,SLAP,Leg,leg,0,79,79,32,0,1,1,1,1,1.967,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
arm,SLAP,,,0,79,79,32,,,,,,,2018_Sep_28_1343,59.5852471633,verb_norming_L1-eng_no-translation,990,
