type,verb,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,rating.response,rating.rt,date,frameRate,expName,participant,
arm,KNOCK,Leg,leg,0,17,17,16,0,0,0,0,1,2.81,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,KNOCK,Arm,arm,0,17,17,16,0,1,1,1,7,2.612,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,KNOCK,,,0,17,17,16,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,FLEE,Leg,leg,0,18,18,41,0,0,0,0,7,2.223,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,FLEE,Arm,arm,0,18,18,41,0,1,1,1,1,1.774,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,FLEE,,,0,18,18,41,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,WHIP,Leg,leg,0,19,19,38,0,0,0,0,1,2.408,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,WHIP,Arm,arm,0,19,19,38,0,1,1,1,7,2.176,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,WHIP,,,0,19,19,38,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CATCH,Leg,leg,0,20,20,2,0,0,0,0,1,2.626,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CATCH,Arm,arm,0,20,20,2,0,1,1,1,7,1.571,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CATCH,,,0,20,20,2,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STUMBLE,Leg,leg,0,21,21,70,0,0,0,0,7,3.916,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STUMBLE,Arm,arm,0,21,21,70,0,1,1,1,1,3.902,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STUMBLE,,,0,21,21,70,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,FOLD,Leg,leg,0,22,22,9,0,0,0,0,1,2.543,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,FOLD,Arm,arm,0,22,22,9,0,1,1,1,7,1.623,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,FOLD,,,0,22,22,9,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,SIGN,Leg,leg,0,23,23,31,0,0,0,0,1,9.601,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,SIGN,Arm,arm,0,23,23,31,0,1,1,1,7,1.455,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,SIGN,,,0,23,23,31,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,SKIP,Leg,leg,0,24,24,58,0,0,0,0,7,4.102,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,SKIP,Arm,arm,0,24,24,58,0,1,1,1,1,3.082,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,SKIP,,,0,24,24,58,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,WANDER,Leg,leg,0,25,25,78,0,0,0,0,7,3.128,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,WANDER,Arm,arm,0,25,25,78,0,1,1,1,2,2.628,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,WANDER,,,0,25,25,78,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,RUN,Leg,leg,0,26,26,55,0,0,0,0,7,2.291,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,RUN,Arm,arm,0,26,26,55,0,1,1,1,1,1.674,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,RUN,,,0,26,26,55,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,TROT,Leg,leg,0,27,27,74,0,0,0,0,7,4.521,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,TROT,Arm,arm,0,27,27,74,0,1,1,1,1,1.657,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,TROT,,,0,27,27,74,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PAT,Leg,leg,0,28,28,18,0,0,0,0,1,2.71,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PAT,Arm,arm,0,28,28,18,0,1,1,1,7,2.244,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PAT,,,0,28,28,18,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,TRUDGE,Leg,leg,0,29,29,75,0,0,0,0,7,6.062,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,TRUDGE,Arm,arm,0,29,29,75,0,1,1,1,1,2.409,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,TRUDGE,,,0,29,29,75,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,LEAP,Leg,leg,0,30,30,49,0,0,0,0,7,2.19,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,LEAP,Arm,arm,0,30,30,49,0,1,1,1,1,1.388,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,LEAP,,,0,30,30,49,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,THROW,Leg,leg,0,31,31,36,0,0,0,0,1,2.995,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,THROW,Arm,arm,0,31,31,36,0,1,1,1,7,2.627,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,THROW,,,0,31,31,36,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,TRIP,Leg,leg,0,32,32,73,0,0,0,0,7,4.941,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,TRIP,Arm,arm,0,32,32,73,0,1,1,1,1,5.581,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,TRIP,,,0,32,32,73,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PINCH,Leg,leg,0,33,33,20,0,0,0,0,1,2.643,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PINCH,Arm,arm,0,33,33,20,0,1,1,1,7,3.031,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PINCH,,,0,33,33,20,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CUT,Leg,leg,0,34,34,7,0,0,0,0,1,2.241,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CUT,Arm,arm,0,34,34,7,0,1,1,1,7,1.204,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CUT,,,0,34,34,7,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STAND,Leg,leg,0,35,35,63,0,0,0,0,7,2.424,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STAND,Arm,arm,0,35,35,63,0,1,1,1,1,3.065,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STAND,,,0,35,35,63,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,GRASP,Leg,leg,0,36,36,12,0,0,0,0,1,4.889,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,GRASP,Arm,arm,0,36,36,12,0,1,1,1,7,2.377,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,GRASP,,,0,36,36,12,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PLUCK,Leg,leg,0,37,37,21,0,0,0,0,1,8.278,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PLUCK,Arm,arm,0,37,37,21,0,1,1,1,7,5.059,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PLUCK,,,0,37,37,21,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,HUG,Leg,leg,0,38,38,15,0,0,0,0,1,4.957,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,HUG,Arm,arm,0,38,38,15,0,1,1,1,7,6.988,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,HUG,,,0,38,38,15,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,HOP,Leg,leg,0,39,39,44,0,0,0,0,7,2.342,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,HOP,Arm,arm,0,39,39,44,0,1,1,1,1,1.892,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,HOP,,,0,39,39,44,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,SCOOP,Leg,leg,0,40,40,28,0,0,0,0,1,2.291,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,SCOOP,Arm,arm,0,40,40,28,0,1,1,1,7,1.605,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,SCOOP,,,0,40,40,28,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,HIKE,Leg,leg,0,41,41,43,0,0,0,0,7,2.157,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,HIKE,Arm,arm,0,41,41,43,0,1,1,1,1,1.27,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,HIKE,,,0,41,41,43,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,GRAB,Leg,leg,0,42,42,11,0,0,0,0,1,2.927,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,GRAB,Arm,arm,0,42,42,11,0,1,1,1,7,1.555,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,GRAB,,,0,42,42,11,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,KNEEL,Leg,leg,0,43,43,48,0,0,0,0,7,2.273,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,KNEEL,Arm,arm,0,43,43,48,0,1,1,1,1,1.438,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,KNEEL,,,0,43,43,48,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,RUB,Leg,leg,0,44,44,27,0,0,0,0,1,3.985,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,RUB,Arm,arm,0,44,44,27,0,1,1,1,7,2.881,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,RUB,,,0,44,44,27,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,SCRATCH,Leg,leg,0,45,45,29,0,0,0,0,1,2.625,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,SCRATCH,Arm,arm,0,45,45,29,0,1,1,1,7,2.024,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,SCRATCH,,,0,45,45,29,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,STAB,Leg,leg,0,46,46,34,0,0,0,0,1,2.19,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,STAB,Arm,arm,0,46,46,34,0,1,1,1,7,1.489,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,STAB,,,0,46,46,34,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,SKATE,Leg,leg,0,47,47,57,0,0,0,0,7,3.112,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,SKATE,Arm,arm,0,47,47,57,0,1,1,1,1,3.233,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,SKATE,,,0,47,47,57,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STRAY,Leg,leg,0,48,48,66,0,0,0,0,7,10.794,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STRAY,Arm,arm,0,48,48,66,0,1,1,1,1,1.637,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STRAY,,,0,48,48,66,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,ROAM,Leg,leg,0,49,49,54,0,0,0,0,7,2.828,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,ROAM,Arm,arm,0,49,49,54,0,1,1,1,1,3.384,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,ROAM,,,0,49,49,54,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,WOBBLE,Leg,leg,0,50,50,79,0,0,0,0,4,5.879,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,WOBBLE,Arm,arm,0,50,50,79,0,1,1,1,4,1.622,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,WOBBLE,,,0,50,50,79,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STEP,Leg,leg,0,51,51,64,0,0,0,0,7,2.408,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STEP,Arm,arm,0,51,51,64,0,1,1,1,1,3.485,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STEP,,,0,51,51,64,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,JOG,Leg,leg,0,52,52,45,0,0,0,0,7,1.969,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,JOG,Arm,arm,0,52,52,45,0,1,1,1,1,1.471,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,JOG,,,0,52,52,45,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,GESTURE,Leg,leg,0,53,53,10,0,0,0,0,1,2.574,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,GESTURE,Arm,arm,0,53,53,10,0,1,1,1,7,1.654,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,GESTURE,,,0,53,53,10,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,NIP,Leg,leg,0,54,54,17,0,0,0,0,1,11.364,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,NIP,Arm,arm,0,54,54,17,0,1,1,1,1,4.827,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,NIP,,,0,54,54,17,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,JUMP,Leg,leg,0,55,55,46,0,0,0,0,7,5.543,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,JUMP,Arm,arm,0,55,55,46,0,1,1,1,1,1.119,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,JUMP,,,0,55,55,46,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,SNEAK,Leg,leg,0,56,56,60,0,0,0,0,5,11.883,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,SNEAK,Arm,arm,0,56,56,60,0,1,1,1,1,1.656,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,SNEAK,,,0,56,56,60,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,HACK,Leg,leg,0,57,57,14,0,0,0,0,1,4.203,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,HACK,Arm,arm,0,57,57,14,0,1,1,1,7,1.321,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,HACK,,,0,57,57,14,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,WIPE,Leg,leg,0,58,58,39,0,0,0,0,1,5.242,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,WIPE,Arm,arm,0,58,58,39,0,1,1,1,7,1.052,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,WIPE,,,0,58,58,39,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,RUSH,Leg,leg,0,59,59,56,0,0,0,0,7,2.792,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,RUSH,Arm,arm,0,59,59,56,0,1,1,1,1,1.891,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,RUSH,,,0,59,59,56,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,TIPTOE,Leg,leg,0,60,60,71,0,0,0,0,7,4.185,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,TIPTOE,Arm,arm,0,60,60,71,0,1,1,1,1,2.494,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,TIPTOE,,,0,60,60,71,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CARVE,Leg,leg,0,61,61,1,0,0,0,0,1,4.551,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CARVE,Arm,arm,0,61,61,1,0,1,1,1,7,1.403,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CARVE,,,0,61,61,1,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PUNCH,Leg,leg,0,62,62,25,0,0,0,0,1,2.827,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PUNCH,Arm,arm,0,62,62,25,0,1,1,1,7,1.874,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PUNCH,,,0,62,62,25,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,MARCH,Leg,leg,0,63,63,51,0,0,0,0,7,2.76,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,MARCH,Arm,arm,0,63,63,51,0,1,1,1,1,6.066,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
