"expName","date","participant","trial","verb","rated_category","rating"
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,0,"TRYCKA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,0,"TRYCKA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,1,"RYCKA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,1,"RYCKA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,2,"SLÄNTRA","Ben/fötter",6
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,2,"SLÄNTRA","Armar/händer",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,3,"BULTA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,3,"BULTA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,4,"SKAKA","Ben/fötter",2
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,4,"SKAKA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,5,"RAFSA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,5,"RAFSA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,6,"KNACKA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,6,"KNACKA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,7,"SLUNGA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,7,"SLUNGA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,8,"ÖSA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,8,"ÖSA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,9,"SLÅ","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,9,"SLÅ","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,10,"KLIPPA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,10,"KLIPPA","Armar/händer",5
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,11,"TRIPPA","Ben/fötter",6
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,11,"TRIPPA","Armar/händer",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,12,"STRUTTA","Ben/fötter",6
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,12,"STRUTTA","Armar/händer",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,13,"PLOCKA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,13,"PLOCKA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,14,"DASKA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,14,"DASKA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,15,"SKÄRA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,15,"SKÄRA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,16,"FATTA","Ben/fötter",3
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,16,"FATTA","Armar/händer",2
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,17,"SKOPA","Ben/fötter",2
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,17,"SKOPA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,18,"PUTTA","Ben/fötter",2
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,18,"PUTTA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,19,"POLERA","Ben/fötter",2
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,19,"POLERA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,20,"RAKA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,20,"RAKA","Armar/händer",5
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,21,"PILLA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,21,"PILLA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,22,"SIGNERA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,22,"SIGNERA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_10_1155",801,23,"PINNA","Ben/fötter",7
