"expName","date","participant","trial","verb","rated_category","rating"
"verb_norming_oral_input","2018_Sep_07_1309",800,0,"POLERA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,1,"SKJUTA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,2,"SLUNGA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,3,"ÖSA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,4,"LÖPA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,5,"GREPPA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,6,"SLÄNTRA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,7,"LINKA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,8,"PISKA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,9,"VINGLA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,10,"TRYCKA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,11,"VANDRA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,12,"TRIPPA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,13,"RULLA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,14,"KNIPA","Ben",4
"verb_norming_oral_input","2018_Sep_07_1309",800,15,"DUNKA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,16,"RULTA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,17,"SMEKA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,18,"KLÄMMA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,19,"RYCKA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,20,"SKUTTA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,21,"BULTA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,22,"SLINTA","Ben",2
"verb_norming_oral_input","2018_Sep_07_1309",800,23,"SMÄLLA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,24,"RÄNNA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,25,"DANSA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,26,"STRUTTA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,27,"KLIVA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,28,"RAGLA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,29,"KLICKA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,30,"SLITA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,31,"GNIDA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,32,"HIVA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,33,"TRUMMA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,34,"FÅNGA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,35,"SNAVA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,36,"PROMENERA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,37,"STEGA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,38,"SKYNDA","Ben",6
"verb_norming_oral_input","2018_Sep_07_1309",800,39,"KRAMA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,40,"SKURA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,41,"RIVA","Ben",1
"verb_norming_oral_input","2018_Sep_07_1309",800,42,"STRÖVA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,43,"HALTA","Ben",7
"verb_norming_oral_input","2018_Sep_07_1309",800,44,"PUTTA","Ben",1
