"expName","date","participant","trial","resp_time","verb","translation_simple","translation_details","comment"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,0,13.2667196911,"STEP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,1,11.9748461817,"PAT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,2,9.66053527035,"WHIP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,3,5.92067313391,"CLICK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,4,4.98140390721,"RUN","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,5,5.60219770928,"TOTTER","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,6,5.01500410129,"DANCE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,7,7.44692379178,"STAND","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,8,15.0490100786,"LEAP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,9,3.43855801949,"KICK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,10,2.38170530102,"PLOD","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,11,3.69009146125,"SIGN","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,12,2.07991993387,"WASH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,13,2.70056003616,"SHAKE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,14,2.28121251345,"MARCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,15,9.97937538623,"TIPTOE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,16,7.19529947355,"THROW","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,17,2.6165672557,"LIFT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,18,1.62725986089,"SKATE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,19,3.17019622997,"WADE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,20,2.26463387843,"TRIP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,21,15.4971002502,"ROAM","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,22,4.67828226075,"WOBBLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,23,1.82847894906,"STAB","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,24,10.2645655235,"RAMBLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,25,11.0693624581,"WRAP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,26,1.72764478203,"HOBBLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,27,15.2956749119,"TWINE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,28,2.29808511412,"RUB","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,29,9.15750552766,"PULL","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,30,10.5830808548,"PACE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1112",801,31,1.12404322875,"FILE","","",""
