"expName","date","participant","trial","resp_time","verb","translation_simple","translation_details","comment"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,0,6.55782314807,"SQUEEZE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,1,4.29377955382,"PLOD","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,2,7.86581856169,"SKATE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,3,6.8093723528,"TIPTOE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,4,3.53898693626,"STRUT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,5,5.80302499905,"SLIP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,6,11.3710947871,"STUMBLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,7,4.88045125675,"DANCE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,8,9.92862318726,"CROUCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,9,5.0820473999,"TUG","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,10,7.12788702856,"SPRINT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,11,3.05273459725,"SCRAPE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,12,2.43222140392,"CATCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,13,3.15334519174,"LIMP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,14,12.5952727327,"STEP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,15,2.56635187374,"RUN","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,16,3.92481872606,"RUB","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,17,2.4154310432,"PULL","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,18,4.93072948934,"STROLL","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,19,5.43404006992,"NIP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,20,3.15331713932,"BRAID","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,21,3.13692346352,"BASH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,22,3.62296363142,"RUSH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,23,2.34837785898,"LIFT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,24,3.33758992578,"SKIP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,25,6.02102272009,"PEDAL","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,26,3.89127277382,"STOMP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,27,5.26646005336,"CLUTCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,28,2.39851820009,"KICK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,29,2.73400616995,"PRANCE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,30,2.63343785164,"SWITCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,31,2.80120119669,"DIG","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,32,9.09014546167,"DUNK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,33,2.86812518175,"FOLD","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,34,7.22886902128,"CHOP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,35,5.70253886248,"CLICK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,36,2.16381901685,"BOUNCE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,37,7.06089587574,"TOTTER","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,38,6.1720814421,"BIND","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,39,4.12595141163,"JUMP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,40,2.91844885135,"WIPE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,41,13.6348392873,"SQUAT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,42,2.39830681919,"SAUNTER","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,43,4.6627688291,"STRAY","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,44,2.31468097682,"STRADDLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,45,2.48252097215,"BRUSH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,46,7.61437208413,"HIKE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,47,4.54544215354,"ROW","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,48,4.24348314642,"STRIDE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1500",808,49,3.7904480327,"MARCH","","",""
