"expName","date","participant","trial","verb","rated_category","rating"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,0,"WHIP","Leg",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,0,"WHIP","Arm",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,1,"MOUNT","Leg",2
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,1,"MOUNT","Arm",6
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,2,"SKIM","Leg",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,2,"SKIM","Arm",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,3,"SQUAT","Leg",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,3,"SQUAT","Arm",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,4,"TWINE","Leg",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,4,"TWINE","Arm",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,5,"SCRAPE","Leg",5
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,5,"SCRAPE","Arm",5
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,6,"HACK","Leg",2
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,6,"HACK","Arm",6
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,7,"CLEAN","Leg",3
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,7,"CLEAN","Arm",6
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,8,"SWITCH","Leg",5
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,8,"SWITCH","Arm",5
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,9,"PACE","Leg",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,9,"PACE","Arm",5
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,10,"PLUCK","Leg",2
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,10,"PLUCK","Arm",6
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,11,"DIG","Leg",2
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,11,"DIG","Arm",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,12,"SPRINT","Leg",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,12,"SPRINT","Arm",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,13,"KNOCK","Leg",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,13,"KNOCK","Arm",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,14,"TREK","Leg",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,14,"TREK","Arm",2
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,15,"SIGN","Leg",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,15,"SIGN","Arm",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,16,"SLIP","Leg",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,16,"SLIP","Arm",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,17,"PULL","Leg",6
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,17,"PULL","Arm",6
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,18,"LUMBER","Leg",5
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,18,"LUMBER","Arm",6
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,19,"ROAM","Leg",5
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,19,"ROAM","Arm",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,20,"STAND","Leg",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,20,"STAND","Arm",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,21,"GRIP","Leg",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,21,"GRIP","Arm",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,22,"TOSS","Leg",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,22,"TOSS","Arm",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,23,"KNEEL","Leg",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,23,"KNEEL","Arm",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,24,"TRAMP","Leg",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,24,"TRAMP","Arm",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,25,"PEEL","Leg",2
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,25,"PEEL","Arm",6
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,26,"SAUNTER","Leg",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,26,"SAUNTER","Arm",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,27,"CLAP","Leg",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,27,"CLAP","Arm",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,28,"GRASP","Leg",5
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,28,"GRASP","Arm",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,29,"FOLD","Leg",2
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,29,"FOLD","Arm",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,30,"BASH","Leg",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,30,"BASH","Arm",5
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,31,"DUNK","Leg",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,31,"DUNK","Arm",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,32,"CHOP","Leg",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,32,"CHOP","Arm",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,33,"WADE","Leg",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,33,"WADE","Arm",5
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,34,"CREEP","Leg",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,34,"CREEP","Arm",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,35,"WALK","Leg",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,35,"WALK","Arm",3
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,36,"HIKE","Leg",6
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,36,"HIKE","Arm",5
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,37,"STRIDE","Leg",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,37,"STRIDE","Arm",2
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,38,"SHAMBLE","Leg",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,38,"SHAMBLE","Arm",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,39,"INCH","Leg",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,39,"INCH","Arm",4
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,40,"CARVE","Leg",5
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,40,"CARVE","Arm",6
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,41,"PUNCH","Leg",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,41,"PUNCH","Arm",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,42,"GLIDE","Leg",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,42,"GLIDE","Arm",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,43,"STOMP","Leg",7
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,43,"STOMP","Arm",1
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1619",809,44,"CLICK","Leg",1
