expName;date;participant;trial;resp_time;verb;translation_simple;translation_details;comment
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;0;13.2667196911;STEP;gå;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;1;11.9748461817;PAT;klappa;;ppt pressed wrong: 7 for hand-relatedness instead of 1
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;2;9.66053527035;WHIP;piska;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;3;5.92067313391;CLICK;klicka;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;4;4.98140390721;RUN;springa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;5;5.60219770928;TOTTER;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;6;5.01500410129;DANCE;dansa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;7;7.44692379178;STAND;stå;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;8;15.0490100786;LEAP;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;9;3.43855801949;KICK;sparka;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;10;2.38170530102;PLOD;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;11;3.69009146125;SIGN;signera;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;12;2.07991993387;WASH;tvätta;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;13;2.70056003616;SHAKE;skaka;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;14;2.28121251345;MARCH;marschera;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;15;9.97937538623;TIPTOE;smyga;kanske;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;16;7.19529947355;THROW;kasta;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;17;2.6165672557;LIFT;lyfta;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;18;1.62725986089;SKATE;skejta;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;19;3.17019622997;WADE;vada;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;20;2.26463387843;TRIP;snubbla;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;21;15.4971002502;ROAM;ropa/skrika;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;22;4.67828226075;WOBBLE;snubbla;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;23;1.82847894906;STAB;hugga;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;24;10.2645655235;RAMBLE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;25;11.0693624581;WRAP;avsluta;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;26;1.72764478203;HOBBLE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;27;15.2956749119;TWINE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;28;2.29808511412;RUB;gnugga;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;29;9.15750552766;PULL;dra;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;30;10.5830808548;PACE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;31;1.12404322875;FILE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;32;3.32099428347;CARVE;karva;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;33;2.01298940933;BASH;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;34;8.92257995945;GESTURE;gestikulera;kanske;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;35;1.81168813722;HUG;krama;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;36;1.91235714613;WALK;gå;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;37;3.40504672631;CUT;klippa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;38;1.96265688046;STRAY;strosa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;39;1.89570304412;STRIDE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;40;7.12819588859;GRASP;sträcka sig, grabba tag;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;41;5.41754737825;FLEE;fly;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;42;1.24152082968;TRUDGE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;43;6.74246436457;TRAMP;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;44;1.54339944399;PEEL;skala;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;45;8.01709900162;SQUEEZE;pressa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;46;14.205474873;TRAMPLE;trampa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;47;0.755005713364;SAUNTER;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;48;4.98154614865;STAMP;stampa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;49;1.2583871085;TUG;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;50;4.10940065779;HOP;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;51;3.47207879544;TRAIPSE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;52;21.7024384134;HIKE;vandra;"""åka på utflykt, äventyr... Nej... Vandra!""";
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;53;2.07996063073;PEDAL;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;54;0.92283915496;POKE;peka;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;55;7.7821916087;SWITCH;stänga av, ändra;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;56;0.956076238251;TODDLE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;57;3.1700559641;RUSH;skynda;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;58;1.20786492437;ROW;ro;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;59;7.88291040212;SCRATCH;klia;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;60;1.60174253667;WANDER;vandra;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;61;3.28740594285;STOMP;stampa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;62;1.4259984954;DIG;gräva;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;63;1.24149593743;BRAID;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;64;1.02212012448;SHAMBLE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;65;4.5956672467;HACK;hacka;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;66;14.7926989049;SCRUB;klia;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;67;1.54468040719;KNOCK;knacka;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;68;1.00652848701;WIPE;torka;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;69;2.53293403;TOSS;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;70;1.37565332284;PUSH;putta;"""dra... Nä putta menar jag""";
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;71;4.47837139872;SCOOP;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;72;0.822195038302;GRATE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;73;1.49315660625;SLITHER;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;74;0.805365900301;CLAP;klappa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;75;1.04023654752;CREEP;krypa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;76;2.4658031821;POLISH;putsa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;77;1.22483748915;CYCLE;cykla;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;78;2.70057267984;STRADDLE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;79;1.35894034868;SLIDE;glida;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;80;1.19119264707;DASH;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;81;3.8242081498;SLIP;snubbla, halka;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;82;2.8515603886;MOUNT;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;83;1.47631245387;STIR;röra;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;84;4.19313068669;TREAD;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;85;0.771747135811;CLUTCH;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;86;1.49309654875;GRAB;ta;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;87;5.95408209228;CROUCH;krossa;"""krossa kanske... Näeee""";
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;88;0.939705433781;FOLD;vika;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;89;2.3649698053;PLUCK;vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;90;4.02559476678;TREK;vandra;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;91;7.93321329736;SWAY;sväva, flyga;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;92;0.872513343037;JUMP;hoppa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;93;4.81371981913;KNEEL;böja;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;94;1.72783246171;STROLL;strosa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;95;5.40084349174;SQUAT;jag vet inte;"""squatta... Jag vet inte""";
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;96;2.58410736384;SKIP;hoppa över;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;97;5.21608608452;NIP;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;98;5.30000497845;STRUT;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;99;16.1175858625;SNATCH;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;100;0.906075210952;GROVEL;ta, grabba tag, snatta;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;101;3.23723580628;PRANCE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1112;801;102;4.49496899927;DUNK;jag vet inte;;
