"expName","date","participant","trial","resp_time","verb","translation_simple","translation_details","comment"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,0,8.93940006962,"CLEAN","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,1,3.3043525159,"BASH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,2,3.70675843278,"STRIDE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,3,1.72778669634,"JOG","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,4,7.78221774077,"CREEP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,5,2.73292275913,"GRIP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,6,16.8724412043,"RUSH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,7,1.72786334809,"POLISH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,8,1.57690719645,"WADE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,9,5.249789504,"SKIP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,10,20.2093809897,"STAB","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,11,1.84529107319,"BRAID","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,12,1.3755509345,"THROW","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,13,3.63981892801,"INCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,14,1.76141548136,"GRATE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,15,2.23089405582,"CLUTCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,16,4.96455093331,"CROUCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,17,3.94150957337,"SQUEEZE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,18,7.14483981561,"TROT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,19,6.54123884253,"PULL","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,20,34.9345239906,"CLAW","","",""
