type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,lukta,stanna,prata,falla,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,space,2.63118209876,,,,,,,,,2020_Oct_23_1709,59.786907871,sp13_replication_swe,1,987,
training,vakna,skratta,anta,smaka,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,space,3.13964349963,,,,,,,,,2020_Oct_23_1709,59.786907871,sp13_replication_swe,1,987,
training,sova,rodna,ropa,grubbla,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,space,4.74311029911,,,,,,,,,2020_Oct_23_1709,59.786907871,sp13_replication_swe,1,987,
training,gråta,le,viska,titta,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,space,1.93291180022,,,,,,,,,2020_Oct_23_1709,59.786907871,sp13_replication_swe,1,987,
training,vakna,le,smaka,lukta,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,3,,,,,space,24.1906113997,b,2.04153880104,return,0.739461598918,space,2.81912469864,,,2020_Oct_23_1709,59.786907871,sp13_replication_swe,1,987,
training,gråta,sova,viska,ropa,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,2,,,,,space,22.3122505005,,,,,,,,,2020_Oct_23_1709,59.786907871,sp13_replication_swe,1,987,
training,titta,prata,anta,grubbla,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,1,,,,,space,11.5460297,,,,,,,,,2020_Oct_23_1709,59.786907871,sp13_replication_swe,1,987,
training,stanna,skratta,rodna,falla,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,0,,,,,space,3.19438019954,,,,,,,,,2020_Oct_23_1709,59.786907871,sp13_replication_swe,1,987,
leg,trampa,jogga,lunka,rusa,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,4.43277100101,b,61.1583848,,,,,space,1.33346609958,2020_Oct_23_1709,59.786907871,sp13_replication_swe,1,987,
arm,polera,rista,piska,klippa,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,6.37131530046,,,,,,,,,2020_Oct_23_1709,59.786907871,sp13_replication_swe,1,987,
arm,sno,greppa,plocka,hiva,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,3.64452870004,,,,,,,,,2020_Oct_23_1709,59.786907871,sp13_replication_swe,1,987,
