"item","type","word1","word2","word3","word4"
18,"leg","stray","leap","skate","slip"
6,"arm","stir","wash","carve","bash"
3,"arm","bind","fold","brush","lift"
10,"leg","mount","limp","stride","hop"
13,"leg","hike","wade","tiptoe","tread"
9,"arm","scrape","throw","whip","toss"
1,"arm","pull","braid","peel","pat"
17,"leg","kick","run","jog","flee"
15,"leg","sprint","slide","trot","crawl"
4,"arm","grip","seize","catch","grasp"
12,"leg","step","stroll","jump","walk"
16,"leg","creep","stomp","glide","stumble"
8,"arm","wipe","clap","grab","click"
2,"arm","switch","dunk","rub","chop"
14,"leg","climb","kneel","wander","stamp"
11,"leg","skip","dance","strut","pace"
7,"arm","knock","dig","scrub","nip"
5,"arm","hack","clean","scratch","stab"
