"item","type","word1","word2","word3","word4"
11,"leg","strut","dance","pace","skip"
7,"arm","scrub","nip","knock","dig"
13,"leg","wade","tiptoe","tread","hike"
15,"leg","trot","sprint","slide","crawl"
5,"arm","clean","scratch","hack","stab"
9,"arm","scrape","whip","toss","throw"
14,"leg","climb","wander","stamp","kneel"
6,"arm","bash","carve","wash","stir"
1,"arm","pull","braid","pat","peel"
2,"arm","switch","rub","chop","dunk"
16,"leg","glide","creep","stomp","stumble"
10,"leg","hop","stride","limp","mount"
18,"leg","slip","stray","leap","skate"
8,"arm","click","grab","wipe","clap"
12,"leg","step","walk","stroll","jump"
17,"leg","kick","flee","jog","run"
4,"arm","grip","grasp","catch","seize"
3,"arm","fold","bind","brush","lift"
