"item","type","word1","word2","word3","word4"
3,"arm","bind","lift","brush","fold"
9,"arm","whip","scrape","toss","throw"
11,"leg","pace","dance","skip","strut"
12,"leg","step","stroll","walk","jump"
16,"leg","stumble","glide","stomp","creep"
6,"arm","carve","wash","bash","stir"
14,"leg","climb","kneel","stamp","wander"
18,"leg","skate","stray","slip","leap"
5,"arm","scratch","clean","hack","stab"
17,"leg","jog","flee","kick","run"
13,"leg","tiptoe","wade","tread","hike"
15,"leg","sprint","slide","trot","crawl"
4,"arm","grip","catch","grasp","seize"
8,"arm","click","wipe","clap","grab"
7,"arm","dig","scrub","nip","knock"
10,"leg","stride","limp","hop","mount"
2,"arm","rub","dunk","chop","switch"
1,"arm","pull","braid","pat","peel"
