"item","type","word1","word2","word3","word4"
18,"leg","stray","slip","skate","leap"
13,"leg","tread","tiptoe","hike","wade"
1,"arm","pat","peel","braid","pull"
6,"arm","carve","wash","bash","stir"
14,"leg","wander","kneel","climb","stamp"
17,"leg","flee","run","jog","kick"
2,"arm","switch","dunk","chop","rub"
8,"arm","click","wipe","clap","grab"
7,"arm","scrub","knock","dig","nip"
10,"leg","stride","hop","mount","limp"
11,"leg","skip","dance","strut","pace"
9,"arm","whip","toss","throw","scrape"
3,"arm","bind","lift","fold","brush"
4,"arm","catch","grasp","seize","grip"
16,"leg","stumble","creep","glide","stomp"
5,"arm","scratch","clean","stab","hack"
12,"leg","stroll","jump","walk","step"
15,"leg","slide","trot","sprint","crawl"
