"item","type","word1","word2","word3","word4"
13,"leg","hike","wade","tread","tiptoe"
4,"arm","grasp","seize","catch","grip"
6,"arm","bash","wash","stir","carve"
10,"leg","stride","limp","hop","mount"
12,"leg","stroll","jump","step","walk"
15,"leg","crawl","sprint","trot","slide"
1,"arm","braid","peel","pat","pull"
3,"arm","brush","lift","fold","bind"
16,"leg","glide","stumble","creep","stomp"
18,"leg","stray","slip","leap","skate"
14,"leg","stamp","climb","kneel","wander"
8,"arm","click","clap","grab","wipe"
5,"arm","scratch","stab","clean","hack"
9,"arm","whip","throw","scrape","toss"
11,"leg","pace","skip","strut","dance"
7,"arm","nip","dig","scrub","knock"
2,"arm","switch","dunk","rub","chop"
17,"leg","flee","kick","run","jog"
