"item","type","word1","word2","word3","word4"
4,"arm","seize","grip","grasp","catch"
10,"leg","hop","mount","stride","limp"
13,"leg","wade","hike","tiptoe","tread"
12,"leg","step","jump","stroll","walk"
9,"arm","toss","scrape","throw","whip"
6,"arm","carve","stir","wash","bash"
11,"leg","skip","dance","strut","pace"
18,"leg","slip","stray","leap","skate"
3,"arm","brush","bind","fold","lift"
15,"leg","trot","slide","sprint","crawl"
2,"arm","rub","chop","dunk","switch"
14,"leg","climb","kneel","stamp","wander"
1,"arm","braid","peel","pull","pat"
7,"arm","dig","scrub","nip","knock"
5,"arm","hack","scratch","stab","clean"
16,"leg","stumble","stomp","creep","glide"
17,"leg","jog","kick","flee","run"
8,"arm","wipe","click","grab","clap"
