"item","type","word1","word2","word3","word4"
13,"leg","tiptoe","hike","wade","tread"
10,"leg","mount","stride","hop","limp"
14,"leg","wander","kneel","climb","stamp"
4,"arm","catch","grip","seize","grasp"
18,"leg","stray","leap","slip","skate"
1,"arm","braid","pat","pull","peel"
3,"arm","brush","lift","bind","fold"
5,"arm","clean","hack","scratch","stab"
12,"leg","stroll","step","walk","jump"
16,"leg","stomp","glide","creep","stumble"
2,"arm","rub","switch","chop","dunk"
8,"arm","wipe","click","grab","clap"
6,"arm","wash","carve","bash","stir"
11,"leg","strut","dance","pace","skip"
15,"leg","crawl","slide","sprint","trot"
17,"leg","run","kick","jog","flee"
7,"arm","nip","scrub","knock","dig"
9,"arm","whip","scrape","throw","toss"
