"item","type","word1","word2","word3","word4"
1,"arm","pull","braid","pat","peel"
5,"arm","hack","clean","scratch","stab"
14,"leg","kneel","stamp","climb","wander"
11,"leg","pace","dance","skip","strut"
10,"leg","stride","hop","mount","limp"
3,"arm","bind","lift","brush","fold"
8,"arm","clap","wipe","grab","click"
7,"arm","dig","scrub","nip","knock"
17,"leg","jog","kick","run","flee"
13,"leg","hike","tread","wade","tiptoe"
18,"leg","stray","leap","slip","skate"
4,"arm","grasp","seize","grip","catch"
9,"arm","whip","scrape","throw","toss"
12,"leg","walk","step","stroll","jump"
15,"leg","slide","trot","sprint","crawl"
16,"leg","creep","stumble","glide","stomp"
2,"arm","rub","switch","dunk","chop"
6,"arm","bash","carve","wash","stir"
