"item","type","word1","word2","word3","word4"
7,"arm","knock","dig","nip","scrub"
18,"leg","leap","stray","skate","slip"
15,"leg","crawl","slide","trot","sprint"
3,"arm","lift","fold","brush","bind"
12,"leg","jump","walk","step","stroll"
1,"arm","braid","pull","peel","pat"
11,"leg","pace","strut","dance","skip"
9,"arm","scrape","whip","toss","throw"
4,"arm","grasp","catch","grip","seize"
10,"leg","limp","hop","mount","stride"
17,"leg","run","kick","flee","jog"
6,"arm","carve","stir","wash","bash"
14,"leg","stamp","climb","kneel","wander"
5,"arm","scratch","clean","hack","stab"
16,"leg","creep","stumble","glide","stomp"
2,"arm","switch","dunk","rub","chop"
13,"leg","hike","tiptoe","tread","wade"
8,"arm","wipe","grab","clap","click"
