"item","type","word1","word2","word3","word4"
5,"arm","scratch","stab","clean","hack"
3,"arm","fold","bind","brush","lift"
14,"leg","stamp","climb","wander","kneel"
9,"arm","throw","scrape","whip","toss"
10,"leg","stride","limp","hop","mount"
7,"arm","scrub","dig","knock","nip"
13,"leg","tread","wade","hike","tiptoe"
11,"leg","skip","strut","pace","dance"
15,"leg","slide","crawl","sprint","trot"
8,"arm","wipe","grab","clap","click"
12,"leg","step","stroll","walk","jump"
18,"leg","stray","leap","skate","slip"
17,"leg","flee","run","kick","jog"
4,"arm","grasp","grip","seize","catch"
16,"leg","stumble","stomp","glide","creep"
1,"arm","pull","peel","pat","braid"
2,"arm","rub","chop","switch","dunk"
6,"arm","wash","bash","carve","stir"
