"item","type","word1","word2","word3","word4"
4,"arm","catch","grasp","grip","seize"
12,"leg","jump","stroll","walk","step"
11,"leg","pace","skip","strut","dance"
2,"arm","chop","dunk","rub","switch"
17,"leg","kick","flee","jog","run"
7,"arm","knock","scrub","dig","nip"
8,"arm","wipe","click","grab","clap"
18,"leg","skate","stray","slip","leap"
9,"arm","toss","whip","scrape","throw"
14,"leg","wander","kneel","stamp","climb"
3,"arm","lift","brush","bind","fold"
15,"leg","slide","trot","sprint","crawl"
1,"arm","pull","peel","braid","pat"
5,"arm","stab","hack","clean","scratch"
6,"arm","bash","stir","carve","wash"
16,"leg","stomp","creep","glide","stumble"
13,"leg","hike","wade","tread","tiptoe"
10,"leg","hop","limp","mount","stride"
