"item","type","word1","word2","word3","word4"
7,"arm","dig","knock","nip","scrub"
11,"leg","strut","pace","dance","skip"
2,"arm","rub","dunk","switch","chop"
6,"arm","carve","bash","stir","wash"
10,"leg","mount","stride","hop","limp"
8,"arm","grab","wipe","click","clap"
13,"leg","tiptoe","tread","hike","wade"
5,"arm","hack","stab","clean","scratch"
12,"leg","stroll","jump","step","walk"
4,"arm","catch","grip","seize","grasp"
3,"arm","brush","fold","bind","lift"
17,"leg","run","jog","flee","kick"
15,"leg","sprint","trot","crawl","slide"
16,"leg","glide","stumble","stomp","creep"
1,"arm","peel","pat","pull","braid"
9,"arm","toss","whip","throw","scrape"
14,"leg","climb","kneel","stamp","wander"
18,"leg","skate","stray","slip","leap"
