"item","type","word1","word2","word3","word4"
15,"leg","trot","crawl","slide","sprint"
14,"leg","climb","stamp","kneel","wander"
1,"arm","peel","braid","pull","pat"
8,"arm","clap","grab","click","wipe"
17,"leg","flee","jog","kick","run"
3,"arm","lift","bind","brush","fold"
7,"arm","scrub","nip","dig","knock"
12,"leg","stroll","jump","step","walk"
16,"leg","stumble","glide","creep","stomp"
6,"arm","bash","stir","carve","wash"
2,"arm","switch","rub","dunk","chop"
5,"arm","scratch","stab","clean","hack"
18,"leg","leap","slip","skate","stray"
11,"leg","strut","skip","pace","dance"
10,"leg","limp","hop","mount","stride"
9,"arm","scrape","throw","toss","whip"
4,"arm","grip","grasp","seize","catch"
13,"leg","hike","tiptoe","tread","wade"
