"item","type","word1","word2","word3","word4"
18,"leg","leap","skate","slip","stray"
3,"arm","lift","fold","brush","bind"
15,"leg","crawl","slide","sprint","trot"
13,"leg","tiptoe","tread","hike","wade"
8,"arm","clap","wipe","click","grab"
10,"leg","hop","stride","limp","mount"
5,"arm","hack","clean","scratch","stab"
16,"leg","creep","glide","stomp","stumble"
12,"leg","walk","stroll","step","jump"
2,"arm","dunk","rub","switch","chop"
9,"arm","throw","scrape","whip","toss"
1,"arm","pat","peel","pull","braid"
17,"leg","flee","jog","run","kick"
14,"leg","stamp","kneel","climb","wander"
11,"leg","skip","pace","dance","strut"
4,"arm","catch","grip","seize","grasp"
7,"arm","scrub","nip","dig","knock"
6,"arm","stir","carve","bash","wash"
