"item","type","word1","word2","word3","word4"
9,"arm","scrape","whip","throw","toss"
3,"arm","bind","fold","lift","brush"
6,"arm","wash","bash","carve","stir"
12,"leg","step","jump","walk","stroll"
17,"leg","jog","flee","kick","run"
13,"leg","wade","hike","tread","tiptoe"
7,"arm","dig","knock","scrub","nip"
14,"leg","stamp","climb","kneel","wander"
11,"leg","dance","strut","skip","pace"
1,"arm","pull","peel","braid","pat"
18,"leg","skate","slip","stray","leap"
5,"arm","stab","clean","hack","scratch"
2,"arm","rub","switch","dunk","chop"
4,"arm","seize","grip","catch","grasp"
10,"leg","hop","limp","mount","stride"
15,"leg","slide","sprint","trot","crawl"
16,"leg","stumble","stomp","glide","creep"
8,"arm","grab","clap","click","wipe"
