"item","type","word1","word2","word3","word4"
17,"leg","kick","run","flee","jog"
6,"arm","carve","stir","bash","wash"
3,"arm","bind","lift","fold","brush"
16,"leg","stomp","glide","stumble","creep"
2,"arm","chop","switch","rub","dunk"
8,"arm","wipe","click","clap","grab"
15,"leg","slide","sprint","crawl","trot"
7,"arm","knock","dig","nip","scrub"
13,"leg","wade","tiptoe","hike","tread"
9,"arm","throw","scrape","whip","toss"
10,"leg","mount","limp","hop","stride"
4,"arm","grip","catch","grasp","seize"
5,"arm","stab","scratch","hack","clean"
18,"leg","leap","stray","slip","skate"
1,"arm","pull","braid","pat","peel"
12,"leg","jump","stroll","walk","step"
14,"leg","kneel","climb","wander","stamp"
11,"leg","strut","dance","pace","skip"
