"item","type","word1","word2","word3","word4"
9,"arm","toss","scrape","throw","whip"
6,"arm","carve","stir","wash","bash"
8,"arm","grab","clap","click","wipe"
11,"leg","dance","strut","skip","pace"
7,"arm","nip","dig","knock","scrub"
10,"leg","hop","mount","stride","limp"
12,"leg","walk","step","stroll","jump"
5,"arm","stab","clean","scratch","hack"
13,"leg","tiptoe","hike","wade","tread"
16,"leg","stomp","stumble","glide","creep"
17,"leg","run","jog","flee","kick"
3,"arm","lift","fold","bind","brush"
1,"arm","braid","peel","pull","pat"
14,"leg","wander","kneel","stamp","climb"
4,"arm","grip","catch","grasp","seize"
2,"arm","switch","rub","dunk","chop"
15,"leg","slide","trot","crawl","sprint"
18,"leg","slip","stray","skate","leap"
