"item","type","word1","word2","word3","word4"
16,"leg","stumble","stomp","creep","glide"
7,"arm","dig","nip","knock","scrub"
6,"arm","carve","wash","bash","stir"
10,"leg","stride","hop","mount","limp"
14,"leg","stamp","climb","wander","kneel"
1,"arm","pull","peel","braid","pat"
11,"leg","dance","strut","skip","pace"
5,"arm","scratch","hack","stab","clean"
9,"arm","whip","throw","toss","scrape"
17,"leg","flee","jog","kick","run"
8,"arm","wipe","grab","click","clap"
15,"leg","slide","sprint","trot","crawl"
18,"leg","leap","slip","skate","stray"
13,"leg","tread","tiptoe","wade","hike"
4,"arm","grip","catch","seize","grasp"
2,"arm","chop","rub","switch","dunk"
3,"arm","lift","brush","fold","bind"
12,"leg","stroll","jump","walk","step"
