"item","type","word1","word2","word3","word4"
9,"arm","whip","throw","toss","scrape"
13,"leg","tread","hike","wade","tiptoe"
18,"leg","skate","stray","slip","leap"
14,"leg","wander","climb","stamp","kneel"
1,"arm","braid","pull","pat","peel"
3,"arm","fold","lift","bind","brush"
16,"leg","glide","creep","stumble","stomp"
15,"leg","sprint","slide","trot","crawl"
5,"arm","scratch","hack","stab","clean"
10,"leg","limp","stride","hop","mount"
17,"leg","kick","run","jog","flee"
2,"arm","dunk","switch","rub","chop"
12,"leg","jump","stroll","step","walk"
4,"arm","grasp","seize","catch","grip"
7,"arm","dig","scrub","nip","knock"
6,"arm","wash","bash","carve","stir"
11,"leg","pace","skip","strut","dance"
8,"arm","click","grab","clap","wipe"
