"item","type","word1","word2","word3","word4"
10,"leg","stride","mount","limp","hop"
1,"arm","peel","braid","pat","pull"
12,"leg","walk","step","jump","stroll"
4,"arm","grip","catch","seize","grasp"
3,"arm","bind","fold","brush","lift"
15,"leg","trot","sprint","crawl","slide"
9,"arm","whip","toss","scrape","throw"
7,"arm","scrub","nip","knock","dig"
14,"leg","wander","stamp","kneel","climb"
18,"leg","stray","slip","leap","skate"
8,"arm","click","clap","wipe","grab"
16,"leg","stumble","glide","stomp","creep"
6,"arm","bash","carve","stir","wash"
2,"arm","chop","dunk","rub","switch"
17,"leg","flee","run","kick","jog"
11,"leg","skip","strut","dance","pace"
13,"leg","wade","tiptoe","tread","hike"
5,"arm","scratch","stab","clean","hack"
