"item","type","word1","word2","word3","word4"
10,"leg","hop","stride","mount","limp"
12,"leg","walk","jump","step","stroll"
2,"arm","rub","chop","switch","dunk"
13,"leg","tiptoe","hike","wade","tread"
17,"leg","jog","run","flee","kick"
16,"leg","creep","glide","stomp","stumble"
5,"arm","stab","hack","clean","scratch"
15,"leg","slide","sprint","crawl","trot"
4,"arm","seize","grip","catch","grasp"
1,"arm","pat","braid","peel","pull"
6,"arm","bash","carve","stir","wash"
14,"leg","stamp","kneel","wander","climb"
11,"leg","pace","strut","skip","dance"
9,"arm","toss","throw","scrape","whip"
18,"leg","slip","skate","stray","leap"
8,"arm","grab","click","wipe","clap"
7,"arm","scrub","nip","dig","knock"
3,"arm","brush","bind","lift","fold"
