"item","type","word1","word2","word3","word4"
17,"leg","run","jog","flee","kick"
14,"leg","stamp","wander","climb","kneel"
7,"arm","dig","knock","nip","scrub"
11,"leg","pace","strut","dance","skip"
9,"arm","scrape","toss","whip","throw"
16,"leg","glide","creep","stumble","stomp"
8,"arm","clap","wipe","click","grab"
12,"leg","jump","walk","step","stroll"
4,"arm","seize","catch","grip","grasp"
2,"arm","rub","chop","dunk","switch"
15,"leg","crawl","sprint","trot","slide"
5,"arm","scratch","hack","clean","stab"
18,"leg","slip","leap","stray","skate"
13,"leg","hike","wade","tread","tiptoe"
10,"leg","hop","limp","mount","stride"
6,"arm","bash","wash","stir","carve"
3,"arm","bind","fold","brush","lift"
1,"arm","braid","peel","pat","pull"
