"item","type","word1","word2","word3","word4"
2,"arm","dunk","chop","rub","switch"
16,"leg","stumble","creep","glide","stomp"
8,"arm","click","wipe","grab","clap"
9,"arm","whip","scrape","throw","toss"
11,"leg","strut","pace","skip","dance"
5,"arm","scratch","stab","hack","clean"
3,"arm","lift","fold","bind","brush"
18,"leg","stray","slip","skate","leap"
1,"arm","peel","pat","pull","braid"
13,"leg","tread","wade","hike","tiptoe"
12,"leg","jump","walk","stroll","step"
15,"leg","trot","crawl","sprint","slide"
7,"arm","dig","nip","knock","scrub"
17,"leg","jog","run","flee","kick"
4,"arm","grip","seize","catch","grasp"
10,"leg","stride","limp","mount","hop"
14,"leg","stamp","climb","wander","kneel"
6,"arm","stir","bash","carve","wash"
