"item","type","word1","word2","word3","word4"
10,"leg","mount","hop","limp","stride"
4,"arm","seize","grasp","grip","catch"
13,"leg","tread","tiptoe","wade","hike"
17,"leg","jog","flee","kick","run"
3,"arm","brush","bind","fold","lift"
11,"leg","strut","dance","skip","pace"
8,"arm","clap","grab","click","wipe"
18,"leg","skate","stray","slip","leap"
14,"leg","wander","climb","stamp","kneel"
7,"arm","scrub","knock","nip","dig"
2,"arm","switch","chop","dunk","rub"
12,"leg","step","stroll","jump","walk"
9,"arm","whip","scrape","throw","toss"
16,"leg","stumble","glide","creep","stomp"
5,"arm","hack","stab","scratch","clean"
1,"arm","peel","pat","braid","pull"
15,"leg","trot","crawl","sprint","slide"
6,"arm","wash","bash","stir","carve"
