"item","type","word1","word2","word3","word4"
9,"arm","throw","scrape","toss","whip"
15,"leg","trot","sprint","crawl","slide"
17,"leg","run","jog","flee","kick"
16,"leg","stumble","glide","stomp","creep"
4,"arm","grip","grasp","seize","catch"
10,"leg","stride","limp","mount","hop"
6,"arm","wash","bash","stir","carve"
12,"leg","jump","walk","step","stroll"
5,"arm","clean","stab","hack","scratch"
14,"leg","stamp","climb","wander","kneel"
2,"arm","dunk","rub","switch","chop"
7,"arm","dig","nip","scrub","knock"
18,"leg","skate","leap","stray","slip"
1,"arm","pull","peel","braid","pat"
11,"leg","pace","dance","skip","strut"
13,"leg","tread","wade","hike","tiptoe"
8,"arm","grab","clap","click","wipe"
3,"arm","bind","brush","lift","fold"
