"item","type","word1","word2","word3","word4"
17,"leg","jog","kick","flee","run"
1,"arm","braid","pull","peel","pat"
8,"arm","grab","wipe","click","clap"
12,"leg","jump","step","stroll","walk"
16,"leg","creep","glide","stomp","stumble"
11,"leg","strut","dance","skip","pace"
7,"arm","dig","knock","scrub","nip"
13,"leg","tread","tiptoe","wade","hike"
15,"leg","crawl","slide","sprint","trot"
14,"leg","kneel","climb","stamp","wander"
3,"arm","lift","bind","brush","fold"
2,"arm","switch","rub","dunk","chop"
18,"leg","slip","skate","leap","stray"
6,"arm","carve","stir","wash","bash"
4,"arm","catch","seize","grasp","grip"
10,"leg","stride","mount","hop","limp"
9,"arm","toss","whip","scrape","throw"
5,"arm","scratch","hack","stab","clean"
