"item","type","word1","word2","word3","word4"
13,"leg","hike","wade","tiptoe","tread"
14,"leg","kneel","wander","stamp","climb"
8,"arm","click","wipe","grab","clap"
4,"arm","grip","grasp","seize","catch"
18,"leg","skate","stray","leap","slip"
2,"arm","dunk","chop","switch","rub"
17,"leg","flee","kick","run","jog"
10,"leg","limp","hop","mount","stride"
6,"arm","stir","wash","bash","carve"
11,"leg","skip","dance","pace","strut"
15,"leg","trot","crawl","slide","sprint"
3,"arm","bind","lift","fold","brush"
1,"arm","peel","braid","pat","pull"
9,"arm","throw","whip","toss","scrape"
16,"leg","creep","glide","stumble","stomp"
7,"arm","dig","scrub","nip","knock"
5,"arm","hack","scratch","clean","stab"
12,"leg","stroll","jump","walk","step"
