"item","type","word1","word2","word3","word4"
7,"arm","knock","nip","scrub","dig"
2,"arm","dunk","switch","chop","rub"
1,"arm","pat","braid","peel","pull"
15,"leg","trot","crawl","sprint","slide"
6,"arm","carve","bash","stir","wash"
5,"arm","scratch","stab","clean","hack"
11,"leg","dance","strut","skip","pace"
9,"arm","scrape","throw","whip","toss"
16,"leg","creep","stumble","glide","stomp"
3,"arm","brush","fold","bind","lift"
18,"leg","leap","slip","stray","skate"
10,"leg","limp","mount","stride","hop"
4,"arm","grip","catch","grasp","seize"
12,"leg","jump","step","stroll","walk"
8,"arm","wipe","clap","click","grab"
17,"leg","kick","flee","run","jog"
13,"leg","hike","tiptoe","tread","wade"
14,"leg","stamp","climb","kneel","wander"
