"item","type","word1","word2","word3","word4"
4,"arm","grip","seize","grasp","catch"
14,"leg","wander","kneel","stamp","climb"
7,"arm","scrub","dig","nip","knock"
1,"arm","peel","pat","braid","pull"
3,"arm","bind","brush","fold","lift"
18,"leg","skate","leap","slip","stray"
9,"arm","scrape","toss","throw","whip"
10,"leg","limp","stride","mount","hop"
8,"arm","click","clap","wipe","grab"
5,"arm","scratch","stab","clean","hack"
17,"leg","run","flee","jog","kick"
6,"arm","carve","wash","stir","bash"
13,"leg","tread","wade","tiptoe","hike"
15,"leg","crawl","trot","slide","sprint"
16,"leg","stumble","stomp","creep","glide"
2,"arm","chop","rub","switch","dunk"
11,"leg","pace","dance","skip","strut"
12,"leg","step","stroll","jump","walk"
