"item","type","word1","word2","word3","word4"
16,"leg","creep","stomp","stumble","glide"
11,"leg","skip","dance","strut","pace"
7,"arm","scrub","knock","dig","nip"
8,"arm","grab","clap","wipe","click"
14,"leg","stamp","climb","wander","kneel"
10,"leg","limp","hop","mount","stride"
6,"arm","carve","bash","wash","stir"
9,"arm","throw","whip","toss","scrape"
2,"arm","chop","rub","dunk","switch"
15,"leg","sprint","trot","crawl","slide"
17,"leg","kick","flee","run","jog"
1,"arm","pat","pull","peel","braid"
3,"arm","brush","bind","lift","fold"
12,"leg","walk","stroll","jump","step"
5,"arm","clean","scratch","stab","hack"
18,"leg","slip","skate","stray","leap"
4,"arm","grip","grasp","seize","catch"
13,"leg","hike","tread","wade","tiptoe"
