"item","type","word1","word2","word3","word4"
4,"arm","grip","catch","seize","grasp"
1,"arm","braid","pull","pat","peel"
5,"arm","scratch","hack","stab","clean"
17,"leg","flee","kick","run","jog"
12,"leg","stroll","step","walk","jump"
7,"arm","nip","knock","dig","scrub"
18,"leg","stray","leap","skate","slip"
10,"leg","limp","hop","stride","mount"
8,"arm","click","wipe","clap","grab"
16,"leg","creep","stumble","glide","stomp"
15,"leg","trot","sprint","slide","crawl"
9,"arm","scrape","toss","throw","whip"
13,"leg","hike","wade","tiptoe","tread"
3,"arm","bind","lift","fold","brush"
11,"leg","pace","dance","strut","skip"
6,"arm","carve","wash","bash","stir"
14,"leg","stamp","wander","kneel","climb"
2,"arm","rub","chop","dunk","switch"
