"item","type","word1","word2","word3","word4"
17,"leg","jog","flee","kick","run"
9,"arm","throw","scrape","toss","whip"
7,"arm","knock","nip","scrub","dig"
10,"leg","stride","hop","limp","mount"
6,"arm","carve","stir","wash","bash"
12,"leg","jump","step","stroll","walk"
5,"arm","stab","hack","clean","scratch"
4,"arm","grasp","catch","seize","grip"
14,"leg","wander","stamp","climb","kneel"
3,"arm","brush","bind","fold","lift"
11,"leg","pace","strut","dance","skip"
13,"leg","tiptoe","hike","tread","wade"
8,"arm","click","wipe","grab","clap"
15,"leg","crawl","trot","sprint","slide"
1,"arm","braid","peel","pull","pat"
18,"leg","leap","slip","stray","skate"
2,"arm","switch","rub","dunk","chop"
16,"leg","glide","creep","stumble","stomp"
