"item","type","word1","word2","word3","word4"
10,"leg","stride","mount","limp","hop"
7,"arm","nip","knock","dig","scrub"
16,"leg","creep","glide","stomp","stumble"
13,"leg","wade","tiptoe","tread","hike"
11,"leg","strut","dance","pace","skip"
3,"arm","bind","fold","brush","lift"
4,"arm","grip","catch","grasp","seize"
1,"arm","braid","pat","pull","peel"
14,"leg","wander","climb","kneel","stamp"
17,"leg","flee","kick","jog","run"
5,"arm","stab","scratch","hack","clean"
9,"arm","throw","toss","whip","scrape"
2,"arm","dunk","chop","switch","rub"
18,"leg","slip","leap","skate","stray"
6,"arm","bash","carve","wash","stir"
12,"leg","walk","stroll","jump","step"
15,"leg","crawl","slide","sprint","trot"
8,"arm","click","grab","clap","wipe"
