"item","type","word1","word2","word3","word4"
10,"leg","hop","mount","stride","limp"
17,"leg","run","flee","jog","kick"
14,"leg","stamp","kneel","wander","climb"
6,"arm","stir","wash","carve","bash"
18,"leg","stray","slip","leap","skate"
3,"arm","brush","lift","bind","fold"
9,"arm","scrape","whip","toss","throw"
11,"leg","pace","dance","skip","strut"
15,"leg","crawl","sprint","trot","slide"
7,"arm","nip","knock","dig","scrub"
12,"leg","step","stroll","jump","walk"
13,"leg","hike","wade","tread","tiptoe"
8,"arm","clap","grab","wipe","click"
1,"arm","pat","peel","braid","pull"
16,"leg","glide","stomp","stumble","creep"
2,"arm","dunk","chop","switch","rub"
4,"arm","grip","seize","grasp","catch"
5,"arm","stab","clean","scratch","hack"
