"item","type","word1","word2","word3","word4"
17,"leg","jog","kick","run","flee"
5,"arm","hack","scratch","clean","stab"
6,"arm","wash","bash","stir","carve"
14,"leg","stamp","wander","climb","kneel"
16,"leg","glide","stomp","stumble","creep"
8,"arm","click","clap","wipe","grab"
18,"leg","stray","slip","skate","leap"
15,"leg","slide","crawl","trot","sprint"
4,"arm","grasp","grip","seize","catch"
3,"arm","bind","brush","fold","lift"
2,"arm","dunk","switch","rub","chop"
12,"leg","jump","step","stroll","walk"
7,"arm","knock","scrub","nip","dig"
1,"arm","peel","pat","pull","braid"
10,"leg","stride","hop","mount","limp"
9,"arm","toss","scrape","whip","throw"
11,"leg","pace","skip","dance","strut"
13,"leg","wade","tiptoe","tread","hike"
