"item","type","word1","word2","word3","word4"
15,"leg","crawl","sprint","trot","slide"
18,"leg","leap","stray","slip","skate"
6,"arm","bash","carve","wash","stir"
1,"arm","braid","pat","peel","pull"
4,"arm","catch","grip","grasp","seize"
12,"leg","walk","jump","stroll","step"
10,"leg","limp","hop","stride","mount"
8,"arm","wipe","click","grab","clap"
13,"leg","tiptoe","hike","tread","wade"
14,"leg","climb","kneel","stamp","wander"
5,"arm","hack","stab","scratch","clean"
2,"arm","switch","chop","rub","dunk"
17,"leg","kick","run","jog","flee"
3,"arm","bind","brush","lift","fold"
9,"arm","toss","scrape","throw","whip"
16,"leg","glide","stomp","stumble","creep"
11,"leg","strut","pace","skip","dance"
7,"arm","knock","dig","scrub","nip"
