"item","type","word1","word2","word3","word4"
2,"arm","switch","dunk","rub","chop"
11,"leg","skip","strut","dance","pace"
10,"leg","limp","mount","hop","stride"
16,"leg","stomp","glide","stumble","creep"
6,"arm","carve","wash","stir","bash"
1,"arm","peel","braid","pull","pat"
18,"leg","stray","skate","slip","leap"
9,"arm","toss","throw","scrape","whip"
14,"leg","kneel","stamp","climb","wander"
7,"arm","nip","scrub","knock","dig"
13,"leg","tread","tiptoe","hike","wade"
8,"arm","click","clap","wipe","grab"
17,"leg","flee","kick","jog","run"
12,"leg","jump","walk","stroll","step"
5,"arm","scratch","clean","stab","hack"
3,"arm","brush","lift","bind","fold"
15,"leg","crawl","slide","sprint","trot"
4,"arm","catch","grasp","seize","grip"
