"item","type","word1","word2","word3","word4"
10,"leg","hop","stride","limp","mount"
3,"arm","brush","fold","bind","lift"
13,"leg","tread","wade","tiptoe","hike"
1,"arm","peel","pull","pat","braid"
5,"arm","scratch","stab","clean","hack"
17,"leg","kick","jog","flee","run"
8,"arm","wipe","clap","click","grab"
16,"leg","glide","creep","stumble","stomp"
14,"leg","climb","kneel","stamp","wander"
4,"arm","catch","seize","grip","grasp"
11,"leg","strut","skip","pace","dance"
12,"leg","walk","jump","stroll","step"
2,"arm","chop","dunk","switch","rub"
6,"arm","bash","stir","carve","wash"
9,"arm","whip","throw","toss","scrape"
15,"leg","trot","slide","crawl","sprint"
18,"leg","skate","leap","slip","stray"
7,"arm","nip","scrub","dig","knock"
