"item","type","word1","word2","word3","word4"
15,"leg","slide","sprint","crawl","trot"
9,"arm","whip","scrape","throw","toss"
8,"arm","grab","clap","wipe","click"
17,"leg","flee","kick","run","jog"
2,"arm","rub","switch","chop","dunk"
13,"leg","tread","wade","hike","tiptoe"
6,"arm","wash","bash","stir","carve"
12,"leg","step","stroll","walk","jump"
5,"arm","clean","hack","stab","scratch"
11,"leg","dance","strut","pace","skip"
10,"leg","limp","hop","stride","mount"
3,"arm","brush","fold","lift","bind"
16,"leg","creep","stumble","glide","stomp"
1,"arm","braid","pull","peel","pat"
14,"leg","kneel","wander","stamp","climb"
4,"arm","catch","grasp","seize","grip"
7,"arm","nip","knock","scrub","dig"
18,"leg","leap","stray","skate","slip"
