"item","type","word1","word2","word3","word4"
14,"leg","kneel","wander","climb","stamp"
3,"arm","brush","bind","lift","fold"
13,"leg","tread","tiptoe","hike","wade"
12,"leg","walk","jump","step","stroll"
1,"arm","braid","pull","pat","peel"
2,"arm","dunk","switch","chop","rub"
16,"leg","stomp","glide","creep","stumble"
4,"arm","grasp","grip","catch","seize"
17,"leg","flee","run","kick","jog"
5,"arm","clean","hack","scratch","stab"
11,"leg","dance","skip","strut","pace"
18,"leg","leap","stray","slip","skate"
9,"arm","toss","throw","whip","scrape"
7,"arm","nip","scrub","knock","dig"
10,"leg","mount","hop","stride","limp"
6,"arm","bash","wash","carve","stir"
8,"arm","grab","wipe","clap","click"
15,"leg","trot","slide","crawl","sprint"
