"item","type","word1","word2","word3","word4"
7,"arm","scrub","nip","knock","dig"
10,"leg","stride","mount","limp","hop"
14,"leg","climb","wander","kneel","stamp"
4,"arm","catch","grip","seize","grasp"
1,"arm","peel","pull","pat","braid"
16,"leg","stomp","creep","glide","stumble"
13,"leg","tread","tiptoe","wade","hike"
5,"arm","scratch","hack","stab","clean"
3,"arm","bind","brush","fold","lift"
11,"leg","skip","strut","dance","pace"
9,"arm","throw","toss","whip","scrape"
8,"arm","clap","grab","click","wipe"
18,"leg","stray","leap","slip","skate"
15,"leg","crawl","sprint","slide","trot"
12,"leg","jump","walk","step","stroll"
2,"arm","chop","switch","dunk","rub"
6,"arm","carve","wash","bash","stir"
17,"leg","flee","run","kick","jog"
