"item","type","word1","word2","word3","word4"
15,"leg","crawl","trot","sprint","slide"
3,"arm","lift","fold","brush","bind"
6,"arm","stir","wash","carve","bash"
12,"leg","stroll","step","walk","jump"
17,"leg","run","kick","flee","jog"
1,"arm","pull","peel","pat","braid"
14,"leg","stamp","wander","climb","kneel"
7,"arm","knock","scrub","dig","nip"
11,"leg","pace","skip","strut","dance"
4,"arm","grip","seize","catch","grasp"
16,"leg","stumble","stomp","glide","creep"
10,"leg","mount","hop","stride","limp"
2,"arm","rub","dunk","chop","switch"
5,"arm","hack","stab","clean","scratch"
13,"leg","wade","tiptoe","hike","tread"
8,"arm","grab","wipe","clap","click"
9,"arm","scrape","toss","throw","whip"
18,"leg","leap","stray","slip","skate"
