"item","type","word1","word2","word3","word4"
18,"leg","slip","leap","stray","skate"
6,"arm","stir","wash","bash","carve"
16,"leg","stomp","stumble","glide","creep"
2,"arm","chop","rub","switch","dunk"
15,"leg","crawl","slide","sprint","trot"
8,"arm","clap","click","wipe","grab"
10,"leg","hop","stride","mount","limp"
3,"arm","lift","brush","fold","bind"
13,"leg","tread","wade","tiptoe","hike"
11,"leg","strut","skip","dance","pace"
1,"arm","pat","peel","braid","pull"
17,"leg","flee","kick","jog","run"
7,"arm","scrub","nip","knock","dig"
4,"arm","grip","seize","grasp","catch"
12,"leg","step","stroll","jump","walk"
14,"leg","stamp","wander","kneel","climb"
5,"arm","clean","stab","scratch","hack"
9,"arm","toss","throw","whip","scrape"
