"item","type","word1","word2","word3","word4"
7,"arm","nip","scrub","dig","knock"
5,"arm","clean","hack","scratch","stab"
6,"arm","carve","bash","wash","stir"
15,"leg","crawl","slide","sprint","trot"
13,"leg","wade","tiptoe","hike","tread"
3,"arm","fold","bind","brush","lift"
17,"leg","kick","jog","run","flee"
1,"arm","peel","pull","pat","braid"
8,"arm","wipe","click","clap","grab"
10,"leg","stride","hop","mount","limp"
12,"leg","step","jump","stroll","walk"
4,"arm","grasp","grip","catch","seize"
16,"leg","stumble","glide","creep","stomp"
9,"arm","whip","scrape","throw","toss"
18,"leg","leap","stray","skate","slip"
14,"leg","climb","kneel","wander","stamp"
2,"arm","rub","switch","chop","dunk"
11,"leg","strut","skip","pace","dance"
