"item","type","word1","word2","word3","word4"
11,"leg","pace","strut","dance","skip"
3,"arm","fold","lift","brush","bind"
8,"arm","grab","clap","click","wipe"
14,"leg","climb","wander","stamp","kneel"
16,"leg","stomp","stumble","glide","creep"
10,"leg","hop","mount","limp","stride"
6,"arm","stir","carve","wash","bash"
13,"leg","tread","hike","wade","tiptoe"
18,"leg","leap","stray","slip","skate"
9,"arm","throw","toss","scrape","whip"
12,"leg","jump","stroll","walk","step"
5,"arm","stab","clean","scratch","hack"
1,"arm","pull","braid","pat","peel"
7,"arm","dig","nip","knock","scrub"
15,"leg","slide","trot","sprint","crawl"
17,"leg","jog","kick","run","flee"
4,"arm","grip","seize","catch","grasp"
2,"arm","rub","chop","dunk","switch"
