"item","type","word1","word2","word3","word4"
17,"leg","jog","flee","kick","run"
16,"leg","stumble","glide","creep","stomp"
1,"arm","pull","braid","peel","pat"
10,"leg","hop","mount","limp","stride"
6,"arm","bash","wash","carve","stir"
12,"leg","jump","walk","step","stroll"
5,"arm","scratch","clean","hack","stab"
14,"leg","kneel","stamp","wander","climb"
8,"arm","wipe","clap","click","grab"
13,"leg","wade","hike","tiptoe","tread"
2,"arm","dunk","chop","switch","rub"
18,"leg","skate","stray","slip","leap"
7,"arm","scrub","nip","knock","dig"
11,"leg","strut","pace","skip","dance"
9,"arm","whip","throw","toss","scrape"
4,"arm","grasp","grip","seize","catch"
15,"leg","sprint","slide","crawl","trot"
3,"arm","bind","brush","lift","fold"
