"item","type","word1","word2","word3","word4"
5,"arm","stab","hack","clean","scratch"
18,"leg","stray","skate","slip","leap"
11,"leg","dance","skip","pace","strut"
6,"arm","wash","stir","carve","bash"
15,"leg","crawl","slide","sprint","trot"
4,"arm","seize","catch","grip","grasp"
3,"arm","fold","bind","lift","brush"
14,"leg","stamp","climb","wander","kneel"
7,"arm","dig","nip","knock","scrub"
13,"leg","wade","hike","tread","tiptoe"
16,"leg","creep","stomp","stumble","glide"
8,"arm","grab","click","wipe","clap"
17,"leg","run","flee","kick","jog"
1,"arm","peel","pat","braid","pull"
12,"leg","walk","step","stroll","jump"
2,"arm","rub","dunk","chop","switch"
9,"arm","scrape","whip","throw","toss"
10,"leg","stride","hop","mount","limp"
