"item","type","word1","word2","word3","word4"
7,"arm","dig","nip","knock","scrub"
2,"arm","rub","switch","dunk","chop"
8,"arm","wipe","clap","click","grab"
18,"leg","slip","leap","stray","skate"
11,"leg","strut","skip","dance","pace"
9,"arm","scrape","throw","whip","toss"
3,"arm","lift","fold","bind","brush"
13,"leg","tread","hike","tiptoe","wade"
14,"leg","kneel","climb","stamp","wander"
4,"arm","seize","grip","grasp","catch"
1,"arm","braid","peel","pull","pat"
6,"arm","carve","bash","wash","stir"
15,"leg","sprint","slide","crawl","trot"
17,"leg","kick","jog","flee","run"
5,"arm","hack","stab","clean","scratch"
16,"leg","stomp","creep","glide","stumble"
12,"leg","stroll","walk","step","jump"
10,"leg","mount","limp","stride","hop"
