"item","type","word1","word2","word3","word4"
17,"leg","jog","flee","run","kick"
12,"leg","jump","walk","stroll","step"
1,"arm","braid","pat","peel","pull"
5,"arm","clean","hack","stab","scratch"
4,"arm","grip","catch","grasp","seize"
15,"leg","sprint","crawl","slide","trot"
9,"arm","scrape","whip","throw","toss"
18,"leg","slip","stray","leap","skate"
16,"leg","glide","stomp","stumble","creep"
10,"leg","hop","stride","mount","limp"
6,"arm","stir","bash","wash","carve"
8,"arm","wipe","clap","click","grab"
14,"leg","wander","kneel","climb","stamp"
2,"arm","rub","switch","chop","dunk"
13,"leg","hike","wade","tiptoe","tread"
3,"arm","bind","fold","brush","lift"
11,"leg","pace","dance","skip","strut"
7,"arm","scrub","dig","nip","knock"
