"item","type","word1","word2","word3","word4"
11,"leg","dance","pace","strut","skip"
5,"arm","stab","hack","clean","scratch"
17,"leg","run","flee","kick","jog"
6,"arm","stir","bash","carve","wash"
4,"arm","catch","grasp","seize","grip"
10,"leg","mount","limp","stride","hop"
12,"leg","step","stroll","jump","walk"
9,"arm","scrape","toss","whip","throw"
15,"leg","slide","sprint","crawl","trot"
14,"leg","kneel","stamp","wander","climb"
8,"arm","click","wipe","clap","grab"
3,"arm","brush","bind","lift","fold"
2,"arm","switch","dunk","chop","rub"
13,"leg","tiptoe","hike","tread","wade"
18,"leg","stray","skate","leap","slip"
7,"arm","nip","scrub","knock","dig"
1,"arm","pull","braid","pat","peel"
16,"leg","stumble","glide","creep","stomp"
