"item","type","word1","word2","word3","word4"
7,"arm","knock","nip","scrub","dig"
15,"leg","trot","crawl","sprint","slide"
16,"leg","stumble","glide","creep","stomp"
5,"arm","hack","scratch","stab","clean"
8,"arm","wipe","click","grab","clap"
11,"leg","strut","skip","dance","pace"
1,"arm","braid","pull","pat","peel"
18,"leg","stray","leap","skate","slip"
14,"leg","climb","wander","kneel","stamp"
4,"arm","grasp","catch","seize","grip"
13,"leg","tread","tiptoe","hike","wade"
2,"arm","switch","rub","chop","dunk"
6,"arm","carve","wash","bash","stir"
10,"leg","limp","stride","mount","hop"
17,"leg","jog","run","kick","flee"
9,"arm","scrape","toss","throw","whip"
3,"arm","brush","fold","bind","lift"
12,"leg","walk","jump","step","stroll"
