"item","type","word1","word2","word3","word4"
7,"arm","nip","dig","scrub","knock"
3,"arm","brush","bind","fold","lift"
8,"arm","wipe","clap","click","grab"
12,"leg","step","stroll","walk","jump"
10,"leg","limp","hop","stride","mount"
6,"arm","wash","carve","stir","bash"
5,"arm","hack","scratch","stab","clean"
1,"arm","braid","pat","pull","peel"
18,"leg","slip","stray","skate","leap"
2,"arm","chop","rub","dunk","switch"
11,"leg","skip","dance","pace","strut"
17,"leg","kick","flee","run","jog"
16,"leg","stomp","creep","stumble","glide"
9,"arm","scrape","toss","whip","throw"
14,"leg","wander","climb","stamp","kneel"
15,"leg","sprint","crawl","trot","slide"
13,"leg","tread","hike","wade","tiptoe"
4,"arm","grip","grasp","seize","catch"
