"item","type","word1","word2","word3","word4"
4,"arm","grasp","grip","seize","catch"
10,"leg","mount","hop","limp","stride"
15,"leg","sprint","crawl","trot","slide"
6,"arm","bash","wash","carve","stir"
17,"leg","jog","flee","run","kick"
7,"arm","dig","scrub","nip","knock"
12,"leg","walk","stroll","step","jump"
13,"leg","tiptoe","hike","wade","tread"
5,"arm","hack","scratch","stab","clean"
3,"arm","brush","bind","fold","lift"
2,"arm","rub","chop","switch","dunk"
11,"leg","pace","skip","dance","strut"
9,"arm","scrape","throw","toss","whip"
14,"leg","wander","stamp","climb","kneel"
18,"leg","slip","stray","skate","leap"
8,"arm","wipe","clap","grab","click"
1,"arm","braid","peel","pat","pull"
16,"leg","glide","stomp","stumble","creep"
